16
3175
0.04882570031979234,0.06374845418638447,0.07991444976571258,0.00848507245498503,0.037420170566446476,0.08716852335975107,0.14873928559766328,0.11574126396394496,0.0820529718964608,0.07109021732207553,0.07738975612356805,0.020446099897784745,0.018091110290470242,0.03452811051296457,0.0965954000364029,0.00976341370559368
0.0038088484936055055,0.09274619716886316,0.07876069828762848,0.0311267563090044,0.019183565033670278,0.20637370648125014,0.19779766747613137,0.10580529843769114,0.009255208284143581,0.008323043605661032,0.05843546728679154,0.0012811196875678122,0.010767821246733455,0.005240047832184155,0.17031770028122722,0.0007768540878458655
0.16658899112515035,0.03151967559094567,0.07997658690666924,0.06651695165479884,0.01942314642155246,0.046384656241027236,0.1846722831756486,0.0274174868748746,0.12230522495400316,0.08293540622498166,0.1218752948728296,0.00316074594499201,0.027454145860660875,0.010974855084731198,0.001641536590037571,0.0071530124771006735
0.08615599834494421,0.130453746264127,0.00013683074927684096,0.0915215399680655,0.004502413165945948,0.07204516959043507,0.00472529949801547,0.08453226015859865,0.11379108732341012,0.025427934211468183,0.07321402240165445,0.03537818284258509,0.1062389036290128,0.022773637073927086,0.13776872922255987,0.011334245555979654
0.14062342964898614,0.0821746501026339,0.04222291332029631,0.026829088575491628,0.06263522163777122,0.028273429681779913,0.0263570189799524,0.03762856093518437,0.061805978467241215,0.03571313806457625,0.02501866467006955,0.010795425088303886,0.08821019144033801,0.04322861523258048,0.1658280252681693,0.12265564888662504
0.05347519493308864,0.1481396521313142,0.1580597365768936,0.02098122417772231,0.0027463203070118114,0.169441810923821,0.07233386915564029,0.07793636188237604,0.11100815676412785,0.003202300413562156,0.06878582898719589,0.005421982960638755,0.06449991902846215,0.024440220657560047,0.016243921299592075,0.003283499800994713
0.0078888185009379,0.03446282932257961,0.012084535506297718,0.004676183157155239,0.153152127274497,0.11321448841190447,0.015080075362693136,0.04274308025362929,0.2307004788005484,0.061935116100537306,0.006946908733727133,0.10789223479396126,0.1020659196571425,0.04853787328819536,0.021719670407585455,0.03689966042860464
0.03392760714783947,0.14674956951078866,0.01472676646206532,0.1382370333039575,0.014296927043711206,0.10656777434700676,0.06330627841294151,0.006455884259812707,0.1834609808644288,0.032063108834642744,0.018830612063243938,0.0029888632928462126,0.03131011895013451,0.01767017222255483,0.18795340243135272,0.0014549008526727528
0.15167638549128545,0.025408285945088392,0.039646060532169,0.024956200836903277,0.13681534418425625,0.07173325288662474,0.0336658261849676,0.01913709477008022,0.0007701750884616787,0.11415745203077061,0.10629621338247434,0.0020333864088998527,0.059574922920929266,0.1329987794122927,0.0744612180807903,0.00666940184400753
0.024167376009560263,0.0006052264662512944,0.04787187842000159,0.14349676616308032,0.07496398283861369,0.06879601347403984,0.019834013474165194,0.12328436359630447,0.05415955451443721,0.02921800649974299,0.17129673697977155,0.011072044777640191,0.13028587304681108,0.023197102773487126,0.061765956871827364,0.015985104094274217
