12
3175
0.09703659257656179,0.08240832227217089,0.09106092680228849,0.004959397721565516,0.052182048277499386,0.08955167399204025,0.12460975983999614,0.06905675580547871,0.11144145851601661,0.12293594944086354,0.1057393638088169,0.049017750946700855
0.026488275307682562,0.10157155230860374,0.2122647140406406,0.03093297544823373,0.005342375000801663,0.08490526485182918,0.10352860026388958,0.02865299661938792,0.029497680077609927,0.20597100396343604,0.1272568576535377,0.0435877044643448
0.008199887087682536,0.0094158421461368,0.034939922235898216,0.001219946942398486,0.00982881428982742,0.007477263843600998,0.1839018694385346,0.0016016081838900688,0.4004138176727841,0.027644744177411116,0.18364169796190855,0.13171458601992794
0.01870013158360099,0.061628746985129323,0.46662258206353785,0.02482040499278182,0.1358338559956422,0.10963759689792035,0.11593378738362231,0.004244771880069196,0.02329906224778649,0.01928231512359336,0.002042576618652459,0.01795416822766745
0.10602683513665433,0.19643450656780723,0.00015883462743877523,0.08953175268265615,0.005091558045244752,0.10050935786688342,0.00784847429789766,0.07064494527297542,0.17794208753396168,0.03609446656893104,0.10825809402238834,0.10145908737715643
0.1231943834576353,0.04713967125027055,0.3421592704680223,0.024085138703568324,0.1304714589308974,0.08209208289314276,0.0649119045687822,0.02230150699779606,0.057493364843200494,0.028814830067289906,0.04928529222431642,0.028051095595079945
0.04155071596799595,0.03880394471231023,0.0145665159318829,0.008118622633420827,0.04893924916056988,0.038058613937198275,0.1704358737371027,0.17353560537371587,0.06771858699490993,0.12491068464867279,0.24904257196151364,0.02431901494070456
0.004156932758378067,0.2757203733858518,0.14905333261019535,0.11481657676084807,0.17244724672711662,0.0073256459119339324,0.09406630525169715,0.017546724065629026,0.06916065264303307,0.0515515626892665,0.0343721369779485,0.00978251021809912
0.010378825618577987,0.032390185543392895,0.007931980086793716,0.002005275727242234,0.15385458341565345,0.14653217215506334,0.020908804709417122,0.02829965655489047,0.3110569429019183,0.07773327443949417,0.010790316090221404,0.19811798275733478
0.08171207789930976,0.06743355931302983,0.025623641873116575,0.040908985494399766,0.04006734152946498,0.18736242818112217,0.027776619993152868,0.22592661449628934,0.018656284745175687,0.18164264022253568,0.09729751805513728,0.005592288197255725
0.21612400841701118,0.04416543312978455,0.009370449318882198,0.00358177248824042,0.028714723376038736,0.029596724596493804,0.2601205347226873,0.004352467956934888,0.24357696107202723,0.026118061875181005,0.10026526610966685,0.0340135969370507
0.15368836537289524,0.0790588485338149,0.04255895117888891,0.00857094649436257,0.0007258880572980138,0.197487595381203,0.11002268498793649,0.002821252702909201,0.08837777289972137,0.18716948272328185,0.11052683581305402,0.018991375854635954
