12
3175
3.640729049442218e-10,0.0066881009161942106,0.01461930500244495,1.368053724097413e-38,1.2510886321349878e-08,3.1807060841986787e-06,0.8882675176907612,1.8997526036652704e-21,0.0005138096079315038,0.0809627159608014,0.008945345471162046,1.1769666187408251e-08
1.284278282894889e-10,0.05343969694754683,0.2419300618082752,1.1280543754301342e-23,0.0001030215976378204,0.12833481006391464,0.0357990336039357,3.3238465976158646e-12,4.6535299489758955e-05,0.47395169701470696,0.066395028016677,1.1551606701740285e-07
1.6563089694117466e-13,1.2263371617379206e-10,0.0021649267293920235,2.3573874350579666e-23,4.4767414756152955e-08,1.8860976181126084e-07,0.17268476804492272,2.1863366409335044e-13,0.529645285297375,8.593381018533055e-05,0.23055944247901458,0.06485941013891917
4.698207972816909e-19,2.874320631595081e-20,0.7567155205676994,1.0447740278398617e-35,0.22116268469718858,7.18938040898651e-13,0.022121794724318685,9.213943333949352e-32,9.181332865307287e-14,3.5799407420576804e-22,9.983760077796925e-12,1.277477791464388e-24
2.2288292029794307e-09,0.6949432324225607,2.2660801332662621e-10,5.85854001142222e-37,7.8569335657556e-10,0.0005283097598619323,6.270746361757985e-07,2.759685832515379e-13,0.3036987567816465,9.8449095535739e-06,0.0008191025590305629,1.232513073195775e-07
2.4420059824850073e-11,2.2075864624426117e-11,0.9987731474775664,1.6347888909756685e-37,0.0011041993562558587,5.783937492127334e-08,3.6910823233260265e-05,6.858146080897272e-17,8.266552764443247e-05,1.2154424257448923e-06,1.803473990496238e-06,1.3011582944334032e-11
1.4944689082728133e-10,3.885529025448312e-07,8.302698750838007e-05,2.576512943979105e-27,0.008630937939753327,0.023067504477656483,0.017426355059780716,0.007996076482983465,0.08301816216694717,0.343274927263767,0.5165025897679302,3.1151323919013945e-08
2.50588336332243e-18,0.9514721511741093,3.68955839138028e-09,6.354594113183636e-34,0.048527747900888846,1.4517596643306256e-18,7.421913256706435e-08,3.7697695294832434e-21,1.6450755119422248e-11,2.2835485790201703e-08,1.6283358270910757e-10,1.5399813936179248e-12
5.411754224244869e-08,9.671024315181971e-11,4.3512341842170805e-08,1.404625754398888e-24,0.5400870883504711,0.03804081542275038,2.848765180711702e-08,4.5046094923993565e-15,0.16540939987941822,2.747174063550057e-05,0.00011578415129454548,0.2563193142411808
1.3653495814875691e-08,3.5792341213149565e-05,3.69099314842538e-06,2.444914956717736e-26,1.992165315573818e-06,0.42429296554905926,1.5838796050530137e-06,0.1906253045944899,0.017961367313834437,0.2635760703080492,0.1035010886747541,1.3052703683602725e-07
0.06767884778355379,3.436099852478791e-07,4.944545992703062e-06,1.665531646553781e-35,1.3403300491080866e-08,3.1528858342220844e-08,0.8205719299816969,1.71201293581631e-16,0.09243761072013316,1.715687233975724e-06,0.019304555426785476,7.312462589466318e-09
0.00022872623815888184,2.4961617978922234e-09,7.428757324111853e-08,3.478664023014135e-35,9.938656924760328e-13,0.41907609876733526,1.5844950094921658e-06,1.7701458700150154e-23,1.1187710602443178e-06,0.5806919581838933,4.3675860238274466e-07,1.2098549681481954e-12
